pIC50,nAcid,ALogP,ALogp2,AMR,apol,naAromAtom,nAromBond,nAtom,nHeavyAtom,nH,nB,nC,nN,nO,nS,nP,nF,nCl,nBr,nX,ATS0m,ATS1m,ATS2m,ATS3m,ATS4m,ATS5m,ATS6m,ATS7m,ATS8m,ATS0v,ATS1v,ATS2v,ATS3v,ATS4v,ATS5v,ATS6v,ATS7v,ATS8v,ATS0e,ATS1e,ATS2e,ATS3e,ATS4e,ATS5e,ATS6e,ATS7e,ATS8e,ATS0p,ATS1p,ATS2p,ATS3p,ATS4p,ATS5p,ATS6p,ATS7p,ATS8p,ATS0i,ATS1i,ATS2i,ATS3i,ATS4i,ATS5i,ATS6i,ATS7i,ATS8i,ATS6s,ATS7s,ATS8s,AATS0m,AATS1m,AATS2m,AATS3m,AATS4m,AATS5m,AATS6m,AATS7m,AATS8m,AATS0v,AATS1v,AATS2v,AATS3v,AATS4v,AATS5v,AATS6v,AATS7v,AATS8v,AATS0e,AATS1e,AATS2e,AATS3e,AATS4e,AATS5e,AATS6e,AATS7e,AATS8e,AATS0p,AATS1p,AATS2p,AATS3p,AATS4p,AATS5p,AATS6p,AATS7p,AATS8p,AATS0i,AATS1i,AATS2i,AATS3i,AATS4i,AATS5i,AATS6i,AATS7i,AATS8i,AATS6s,AATS7s,AATS8s,ATSC0c,ATSC1c,ATSC2c,ATSC3c,ATSC4c,ATSC5c,ATSC6c,ATSC7c,ATSC8c,ATSC0m,ATSC1m,ATSC2m,ATSC3m,ATSC4m,ATSC5m,ATSC6m,ATSC7m,ATSC8m,ATSC0v,ATSC1v,ATSC2v,ATSC3v,ATSC4v,ATSC5v,ATSC6v,ATSC7v,ATSC8v,ATSC0e,ATSC1e,ATSC2e,ATSC3e,ATSC4e,ATSC5e,ATSC6e,ATSC7e,ATSC8e,ATSC0p,ATSC1p,ATSC2p,ATSC3p,ATSC4p,ATSC5p,ATSC6p,ATSC7p,ATSC8p,ATSC0i,ATSC1i,ATSC2i,ATSC3i,ATSC4i,ATSC5i,ATSC6i,ATSC7i,ATSC8i,AATSC0c,AATSC1c,AATSC2c,AATSC3c,AATSC4c,AATSC5c,AATSC6c,AATSC7c,AATSC8c,AATSC0m,AATSC1m,AATSC2m,AATSC3m,AATSC4m,AATSC5m,AATSC6m,AATSC7m,AATSC8m,AATSC0v,AATSC1v,AATSC2v,AATSC3v,AATSC4v,AATSC5v,AATSC6v,AATSC7v,AATSC8v,AATSC0e,AATSC1e,AATSC2e,AATSC3e,AATSC4e,AATSC5e,AATSC6e,AATSC7e,AATSC8e,AATSC0p,AATSC1p,AATSC2p,AATSC3p,AATSC4p,AATSC5p,AATSC6p,AATSC7p,AATSC8p,AATSC0i,AATSC1i,AATSC2i,AATSC3i,AATSC4i,AATSC5i,AATSC6i,AATSC7i,AATSC8i,MATS1c,MATS2c,MATS3c,MATS4c,MATS5c,MATS6c,MATS7c,MATS8c,MATS1m,MATS2m,MATS3m,MATS4m,MATS5m,MATS6m,MATS7m,MATS8m,MATS1v,MATS2v,MATS3v,MATS4v,MATS5v,MATS6v,MATS7v,MATS8v,MATS1e,MATS2e,MATS3e,MATS4e,MATS5e,MATS6e,MATS7e,MATS8e,MATS1p,MATS2p,MATS3p,MATS4p,MATS5p,MATS6p,MATS7p,MATS8p,MATS1i,MATS2i,MATS3i,MATS4i,MATS5i,MATS6i,MATS7i,MATS8i,GATS1c,GATS2c,GATS3c,GATS4c,GATS5c,GATS6c,GATS7c,GATS8c,GATS1m,GATS2m,GATS3m,GATS4m,GATS5m,GATS6m,GATS7m,GATS8m,GATS1v,GATS2v,GATS3v,GATS4v,GATS5v,GATS6v,GATS7v,GATS8v,GATS1e,GATS2e,GATS3e,GATS4e,GATS5e,GATS6e,GATS7e,GATS8e,GATS1p,GATS2p,GATS3p,GATS4p,GATS5p,GATS6p,GATS7p,GATS8p,GATS1i,GATS2i,GATS3i,GATS4i,GATS5i,GATS6i,GATS7i,GATS8i,nBase,BCUTw-1l,BCUTw-1h,BCUTc-1l,BCUTc-1h,BCUTp-1l,BCUTp-1h,nBonds,nBonds2,nBondsS,nBondsS2,nBondsS3,nBondsD,nBondsD2,nBondsT,nBondsM,bpol,C1SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,Sv,Sse,Spe,Sare,Sp,Si,Mv,Mse,Mpe,Mare,Mp,Mi,CrippenLogP,CrippenMR,SpMax_Dt,SpDiam_Dt,SpAD_Dt,SpMAD_Dt,EE_Dt,VE1_Dt,VE2_Dt,VE3_Dt,VR1_Dt,VR2_Dt,VR3_Dt,ECCEN,FMF,fragC,nHBAcc,nHBAcc2,nHBAcc3,nHBAcc_Lipinski,nHBDon,nHBDon_Lipinski,HybRatio,IC0,IC1,IC2,IC3,IC4,IC5,TIC0,TIC1,TIC2,TIC3,TIC4,TIC5,SIC0,SIC1,SIC2,SIC3,SIC4,SIC5,CIC0,CIC1,CIC2,CIC3,CIC4,CIC5,BIC0,BIC1,BIC2,BIC3,BIC4,BIC5,MIC0,MIC1,MIC2,MIC3,MIC4,MIC5,ZMIC0,ZMIC1,ZMIC2,ZMIC3,ZMIC4,ZMIC5,Kier1,Kier2,Kier3,nAtomLC,nAtomP,nAtomLAC,MLogP,McGowan_Volume,MDEC-11,MDEC-12,MDEC-13,MDEC-22,MDEC-23,MDEC-33,MDEO-11,MDEO-12,MDEO-22,MDEN-12,MDEN-13,MDEN-22,MDEN-23,MDEN-33,MLFER_A,MLFER_BH,MLFER_BO,MLFER_S,MLFER_E,MLFER_L,MPC2,MPC3,MPC4,MPC5,MPC6,MPC7,MPC8,MPC9,MPC10,TPC,piPC1,piPC2,piPC3,piPC4,piPC5,piPC6,piPC7,piPC8,piPC9,piPC10,TpiPC,R_TpiPCTPC,PetitjeanNumber,nRing,n5Ring,n6Ring,nFRing,nF9Ring,nF10Ring,nFG12Ring,nTRing,nT5Ring,nT6Ring,nT9Ring,nT10Ring,nTG12Ring,nHeteroRing,n5HeteroRing,n6HeteroRing,nF9HeteroRing,nF10HeteroRing,nFG12HeteroRing,nT5HeteroRing,nT6HeteroRing,nT9HeteroRing,nT10HeteroRing,nTG12HeteroRing,nRotB,RotBFrac,nRotBt,RotBtFrac,LipinskiFailures,topoRadius,topoDiameter,topoShape,GGI1,GGI2,GGI3,GGI4,GGI5,GGI6,GGI7,GGI8,GGI9,GGI10,JGI1,JGI2,JGI3,JGI4,JGI5,JGI6,JGI7,JGI8,JGI9,JGI10,JGT,SpMax_D,SpDiam_D,SpAD_D,SpMAD_D,EE_D,VE1_D,VE2_D,VE3_D,VR1_D,VR2_D,VR3_D,TopoPSA,VABC,VAdjMat,MWC2,MWC3,MWC4,MWC5,MWC6,MWC7,MWC8,MWC9,MWC10,TWC,SRW2,SRW4,SRW5,SRW6,SRW7,SRW8,SRW9,SRW10,TSRW,MW,AMW,WTPT-1,WTPT-2,WTPT-3,WTPT-4,WTPT-5,WPATH,WPOL,XLogP,Zagreb
7.021819483,0,0.0672,0.00451584,25.762,66.233067,23,25,51,32,19,0,26,3,2,1,0,0,0,0,0,5898.540111,6196.735506,9282.71573,9162.316146,8691.164711,9803.588538,9920.130342,9278.916106,8200.099536,13361.5319,16548.22922,24001.45967,25169.26652,23982.38465,24914.78194,25522.28647,24639.64008,23366.91617,389.756421,422.8815,687.081412,858.400154,896.232386,811.55177,852.08049,811.818274,834.904926,94.28545319,115.4765219,170.3283207,183.1006383,176.2268689,179.4093269,185.940933,183.9882581,175.1986672,7922.041214,7812.377627,13032.09295,17111.29614,18293.97132,16071.92148,16662.27194,15654.05479,16650.54643,,,,115.6576492,112.6679183,104.3001767,81.08244377,74.92383372,93.36750989,91.01037011,88.37062958,75.23027097,261.9908216,300.8768949,269.6793222,222.7368719,206.7446953,237.2836375,234.1494172,234.6632389,214.3753777,7.642282765,7.688754545,7.720015865,7.59646154,7.726141259,7.729064476,7.817252202,7.73160261,7.65967822,1.848734376,2.099573125,1.913801356,1.620359631,1.519197145,1.708660256,1.70588012,1.752269125,1.607327222,155.3341415,142.0432296,146.4280107,151.4273995,157.7066493,153.0659189,152.8648802,149.0862361,152.7573067,,,,0.502303166,-0.304573239,0.122698799,-0.024291792,-0.021074513,-0.123638087,0.058981605,0.078264368,-0.035510861,2145.184713,154.1715661,168.5336659,181.1251202,-94.99415481,474.5275941,-58.85731138,-626.1059427,-835.833092,2576.542804,43.49363598,-443.253296,-526.4816852,390.449199,469.1976958,131.2190542,-634.5221408,-443.9994165,2.742282157,0.17962236,0.875349354,0.225977476,-0.355951357,-0.375534852,0.187357665,0.025950697,-0.886835845,14.23988436,0.345250368,-2.508757332,-4.698971138,2.92934781,1.536304773,2.249426087,-2.896451395,-3.584261141,81.85278569,-1.708359872,-18.5954688,-42.10167937,14.68931819,2.547029143,31.05193168,-11.91539193,-9.348055691,0.009849082,-0.005537695,0.001378638,-2.15E-04,-1.82E-04,-0.001177506,5.41E-04,7.45E-04,-3.26E-04,42.06244536,2.803119384,1.893636696,1.60287717,-0.818915128,4.51931042,-0.539975334,-5.96291374,-7.668193505,50.52044714,0.790793381,-4.980374113,-4.659129958,3.36594137,4.468549483,1.203844534,-6.043068008,-4.073389142,0.053770238,0.003265861,0.009835386,0.001999801,-0.003068546,-0.003576522,0.001718878,2.47E-04,-0.008136109,0.279213419,0.006277279,-0.028188285,-0.041583815,0.025252998,0.014631474,0.020636937,-0.027585251,-0.03288313,1.604956582,-0.031061089,-0.208937852,-0.372581233,0.126632053,0.02425742,0.284880107,-0.113479923,-0.085761979,-0.562254982,0.139976318,-0.021826564,-0.018446069,-0.119554861,0.05494072,0.075679637,-0.033077979,0.066641855,0.045019653,0.038107085,-0.019469033,0.107442884,-0.012837469,-0.141763364,-0.182304986,0.015652937,-0.098581355,-0.092222659,0.066625328,0.088450315,0.023828857,-0.119616281,-0.080628525,0.060737337,0.182915053,0.03719159,-0.057067744,-0.066514907,0.031967083,0.004596399,-0.15131249,0.022482012,-0.100956053,-0.148932009,0.090443355,0.052402474,0.073910977,-0.098796295,-0.117770592,-0.019353227,-0.130182868,-0.23214412,0.07890061,0.015114066,0.177500196,-0.070705915,-0.0534357,1.596879237,0.917648973,1.030965344,1.184085001,1.460986263,1.359784312,1.091923271,1.25633665,0.669552717,0.811289725,0.875332622,1.051416584,0.939830606,1.117103107,1.359227016,1.368179749,0.79825383,0.944896512,1.038254497,0.886037492,0.830468266,0.892532836,1.069742381,1.061831832,0.562371347,0.594415513,0.830076019,1.301618573,1.135775072,1.349075824,1.224474482,1.286837851,0.817298179,0.998842123,1.082981664,0.8900182,0.954903923,0.978199101,1.260351238,1.242598101,1.004669278,1.16007853,1.215566167,0.987973929,1.048606213,0.854875418,1.04614131,1.055128097,0,,,,,,,36,55,50,25,6,5,5,0,30,28.926933,0,2,19,3,1,0,0,36.0379078,51.1620539,49.67843137,50.18,38.25932156,378.6446868,0.706625643,1.003177527,0.97408689,0.983921569,0.750182776,7.424405624,5.47738,134.4835,334.5233778,462.5432915,669.0467555,20.90771111,334.5233778,0.031642499,9.89E-04,-11.05041332,323.4710504,10.10847032,18.49315079,829,0.588235294,304.06,5,3,3,5,0,0,0.043478261,1.561112736,3.0432052,3.807078598,4.627636861,5.069388332,5.108604018,79.61674951,155.2034652,194.1610085,236.0094799,258.5388049,260.5388049,0.275210803,0.53649101,0.671155347,0.81581274,0.893689741,0.90060313,4.111312606,2.629220142,1.865346744,1.044788481,0.60303701,0.563821324,0.252610955,0.49243527,0.616041198,0.748819569,0.820301441,0.826647115,16.33484647,32.3186868,39.29607719,43.95403138,45.42407399,44.86982781,97.14517611,71.33455484,52.05741717,36.41915769,31.93944014,33.01356452,23.72839506,11.16,5.644463668,0,24,0,3.66,3.2073,0,0,0,25.82589094,29.50475412,8.117874331,0.25,0,0,0,0,0,0.816496581,0.166666667,0.003,1.501,1.477,3.639,4.274,19.846,50,68,91,113,122,150,178,204,221,1265,3.998200702,4.698205052,5.355996478,6.002960712,6.591287855,7.010396476,7.597819587,8.140903013,8.645721072,9.080088418,10.0226443,17.8102211,0.466666667,5,2,3,0,0,0,0,5,2,3,0,0,0,2,2,0,0,0,0,2,0,0,0,0,5,0.138888889,5,0.138888889,1,8,15,0.875,5,3.111111111,2.395833333,1.398333333,1.2825,0.688390023,0.516581633,0.379472159,0.26470679,0.154990307,0.138888889,0.062222222,0.048894558,0.030398551,0.025147059,0.013497844,0.010991099,0.008824934,0.007154238,0.005535368,0.357404728,195.5064259,282.1790073,391.0128518,12.21915162,195.5064259,0.148924035,0.004653876,-6.093820597,303.2002144,9.475006699,18.28605875,76.74,,6,5.153291594,6.013715156,6.894670039,7.77443551,8.664750756,9.55414282,10.45007599,11.3452521,12.24481728,146.0951513,4.290459441,5.609471795,3.044522438,7.120444372,5.476463552,8.711607996,7.609366538,10.34505956,10.62281404,437.1197978,8.570976428,66.52962366,2.07905074,18.4150218,5.151558935,10.18769832,3013,49,7.76,172
6.35753548,0,0.5469,0.29909961,26.6345,66.123274,23,25,51,33,18,0,26,3,2,1,0,1,0,0,1,6258.463371,6412.818239,9714.881196,9630.750265,8943.516097,10019.67127,10388.20465,9963.073149,8668.533655,13507.49216,16707.31943,24319.64009,25573.64643,24227.67436,25073.87214,25801.96126,25078.40508,23771.29608,399.037957,426.747868,694.814148,873.431962,907.397826,815.418138,860.44401,824.048162,849.936734,94.15108929,115.2931676,169.961612,182.5875113,175.8970961,179.2259725,185.6368064,183.5007772,174.6855402,8040.677522,7855.441034,13118.21977,17301.43356,18441.04533,16114.98489,16760.91893,15795.76519,16840.68385,,,,122.7149681,116.5966953,109.1559685,85.22787845,77.0992767,95.42544067,95.30462984,94.88641095,79.52783169,264.8527875,303.7694441,273.254383,226.3154551,208.8592617,238.7987823,236.7152409,238.8419531,218.0852852,7.824273667,7.759052145,7.806900539,7.729486389,7.822395052,7.765887029,7.893981743,7.848077733,7.797584716,1.84609979,2.096239411,1.909681034,1.615818684,1.516354277,1.706914024,1.703089967,1.747626449,1.602619635,157.6603436,142.8262006,147.3957277,153.1100315,158.9745287,153.4760466,153.7698985,150.4358589,154.5016867,,,,0.578893229,-0.33919603,0.128039636,-0.009575821,-0.029239287,-0.182458877,0.06776574,0.197715357,-0.080391608,2190.090933,134.3906344,184.9720718,-6.447656221,-320.4966096,477.1391129,20.94211227,-500.4664542,-1038.259285,2496.496847,39.45584725,-408.8261481,-592.6195441,307.4209085,493.7503191,161.8209658,-566.109403,-499.3996837,4.227639333,0.116931444,0.732347222,-0.332925444,-1.018240778,-0.498329667,0.550909111,0.432978,-1.528679222,14.38038258,0.348966472,-2.543463683,-4.644376544,2.996986407,1.513214998,2.242105663,-2.933556452,-3.534391054,105.3677657,-2.162866051,-23.55876688,-40.82660591,16.60183754,-1.0665873,35.66131484,-9.850341019,-8.829780087,0.011350848,-0.006167201,0.001438648,-8.47E-05,-2.52E-04,-0.001737704,6.22E-04,0.001883003,-7.38E-04,42.94295946,2.44346608,2.078337886,-0.057058905,-2.762901807,4.544182028,0.19212947,-4.766347183,-9.525314541,48.95091857,0.717379041,-4.593552226,-5.244420744,2.650180246,4.702383991,1.484596017,-5.391518123,-4.581648475,0.082894889,0.002126026,0.00822862,-0.002946243,-0.008777938,-0.004745997,0.005054212,0.0041236,-0.01402458,0.281968286,0.006344845,-0.028578244,-0.041100677,0.02583609,0.014411571,0.020569777,-0.027938633,-0.032425606,2.066034622,-0.039324837,-0.264705246,-0.361297397,0.143119289,-0.010157974,0.327168026,-0.093812772,-0.081007157,-0.543325111,0.126743627,-0.007465678,-0.02220652,-0.153090205,0.054771596,0.165890995,-0.064976442,0.056900272,0.04839764,-0.001328714,-0.064338877,0.105819023,0.004474062,-0.110992518,-0.221813183,0.014655068,-0.09383996,-0.107136309,0.054139541,0.096063243,0.030328257,-0.110141306,-0.093596782,0.025647254,0.099265716,-0.035541912,-0.105892388,-0.05725319,0.060971335,0.049744925,-0.169185099,0.022501981,-0.101352688,-0.145763476,0.091627644,0.051110611,0.072950675,-0.099084309,-0.114997351,-0.019033968,-0.128122367,-0.174874803,0.069272454,-0.004916652,0.158355539,-0.045407163,-0.039209003,1.531670631,0.884890032,0.992503106,1.102432128,1.355213954,1.240916562,0.951779958,1.244815345,0.640830418,0.776123393,0.908178996,1.086447874,0.912706269,1.071545432,1.299988027,1.392784668,0.792491798,0.936437559,1.051612129,0.909897429,0.840670894,0.896581191,1.062111757,1.075213972,0.531308546,0.591386166,0.908026572,1.125381912,0.823953357,0.974694029,0.984891703,1.217870765,0.816657187,0.998160305,1.079920844,0.88516605,0.949421306,0.974057179,1.257505865,1.238253773,0.920699238,1.07451666,1.142225607,0.893811859,0.888048585,0.751115332,0.976471847,1.024856365,0,,,,,,,37,55,50,25,7,5,5,0,30,29.036726,0,2,19,3,1,0,0,36.41354854,51.67479971,50.37647059,50.94,38.19357725,380.934721,0.713991148,1.013231367,0.987773933,0.998823529,0.748893671,7.469308254,5.61648,134.4415,347.9911629,481.0670087,695.9823257,21.09037351,347.9911629,0.059654508,0.001807712,-9.303312366,337.8285542,10.23722892,19.21437715,858,0.588235294,313.07,5,4,4,5,0,0,0.043478261,1.67193573,3.254720069,4.045867433,4.843706469,5.123405734,5.108604018,85.26872224,165.9907235,206.3392391,247.0290299,261.2936924,260.5388049,0.294747948,0.57377927,0.713251773,0.853903961,0.903212546,0.90060313,4.000489612,2.417705273,1.626557909,0.828718873,0.549019608,0.563821324,0.270543742,0.52666148,0.654680736,0.783782803,0.82904225,0.826647115,18.4475212,35.67524945,43.02011962,46.17277629,47.47949863,46.87081235,97.60827851,68.68796683,47.30475166,35.99146483,32.58560413,33.90335673,24.68371074,11.37278107,5.87755102,0,24,0,3.55,3.225,0,0,0,23.06175892,30.95401804,9.145680963,0.25,0,0,0,0,0,0.816496581,0.166666667,0.003,1.49,1.465,3.69,4.156,19.854,52,70,93,117,128,156,186,218,237,1327,4.016383021,4.725172978,5.377013013,6.019505207,6.61869726,7.050691526,7.627833419,8.178893035,8.705029462,9.143150004,10.07430471,17.87827925,0.466666667,5,2,3,0,0,0,0,5,2,3,0,0,0,2,2,0,0,0,0,2,0,0,0,0,5,0.135135135,6,0.162162162,1,8,15,0.875,6,3.555555556,2.458333333,1.589444444,1.393611111,0.79446712,0.60600907,0.469671202,0.337824074,0.232841547,0.162162162,0.068376068,0.048202614,0.033817967,0.026800214,0.014989946,0.012120181,0.010437138,0.008239612,0.007055804,0.404991896,206.766942,295.909843,413.5338839,12.53132982,206.766942,0.14991776,0.004542962,-6.262305718,329.7423577,9.992192658,19.13442833,76.74,,6.044394119,5.187385806,6.047372179,6.930494766,7.809947086,8.701013624,9.59021413,10.48645708,11.38164297,12.28141664,148.4159443,4.317488114,5.645446898,3.044522438,7.160069208,5.476463552,8.753213481,7.609366538,10.38791786,10.66298411,455.110376,8.923732863,68.38815963,2.072368473,20.94350405,5.151608718,10.18940856,3282,51,7.086,178
6.373659633,0,0.8115,0.65853225,31.3776,67.746274,23,25,51,33,18,0,26,3,2,1,0,0,1,0,1,7154.226547,6610.418368,10110.08145,10059.11694,9174.282645,10217.2714,10816.2423,10588.71092,9096.900332,13834.41911,16895.48851,24695.97826,26051.93984,24517.79869,25262.04123,26132.75565,25597.36856,24249.5895,395.113582,425.306218,691.930848,867.827062,903.234576,813.976488,857.32551,819.488012,844.331834,98.59324029,118.0035776,175.382432,190.1727414,180.7719162,181.9363825,190.1325164,190.7068972,182.2707702,7905.28299,7805.274483,13017.88667,17079.93371,18269.71202,16064.81834,16646.0005,15630.6802,16619.184,,,,140.2789519,120.1894249,113.5964208,89.018734,79.08864349,97.30734667,99.23158072,100.8448659,83.45780121,271.2631199,307.1907002,277.4829018,230.5481402,211.3603335,240.5908689,239.7500519,243.7844625,222.4732981,7.747325137,7.732840327,7.77450391,7.679885504,7.786504966,7.752157029,7.865371651,7.804647733,7.746163615,1.93320079,2.145519592,1.970589124,1.682944614,1.558378588,1.732727453,1.744335013,1.816256163,1.672208901,155.0055488,141.9140815,146.2683895,151.1498558,157.4975175,152.9982699,152.7156009,148.863621,152.469578,,,,0.535785483,-0.322891823,0.130033865,-0.013089604,-0.026585744,-0.165847396,0.064407305,0.164331973,-0.066905761,2786.671691,117.1730587,197.1723809,-197.8007054,-534.7711685,491.2911154,95.44084911,-396.0302841,-1244.066663,2553.082388,34.91729657,-368.8774679,-676.2442297,207.0217244,525.9939338,198.4315967,-488.0393191,-570.5614101,3.219309922,0.139594045,0.787985313,-0.108308807,-0.76469888,-0.462167642,0.414104324,0.289765024,-1.272423715,14.7112662,0.29781058,-2.042696742,-5.537338341,1.962191696,1.905524717,2.356928418,-2.430378934,-4.361290372,80.72935372,-1.629068825,-17.79083833,-42.4103233,14.33387698,3.20142827,30.29919513,-12.30787812,-9.536190712,0.010505598,-0.00587076,0.001461055,-1.16E-04,-2.29E-04,-0.001579499,5.91E-04,0.001565066,-6.14E-04,54.64062138,2.130419248,2.21542001,-1.750448721,-4.61009628,4.678963003,0.87560412,-3.771716992,-11.41345562,50.06043898,0.634859938,-4.14469065,-5.98446221,1.784670038,5.009466036,1.820473364,-4.647993515,-5.23450835,0.063123724,0.002538074,0.008853768,-9.58E-04,-0.006592232,-0.004401597,0.003799122,0.002759667,-0.011673612,0.2884562,0.005414738,-0.022951649,-0.049002994,0.016915446,0.018147854,0.021623196,-0.023146466,-0.040011838,1.582928504,-0.029619433,-0.19989706,-0.375312596,0.123567905,0.030489793,0.277974267,-0.117217887,-0.087487988,-0.558822124,0.139073921,-0.011026236,-0.021815745,-0.150348324,0.056245511,0.148974523,-0.058427358,0.03898966,0.040545293,-0.032035666,-0.084371227,0.085631585,0.016024783,-0.06902771,-0.208882244,0.012681869,-0.082793734,-0.119544741,0.035650307,0.10006836,0.036365509,-0.092847638,-0.104563772,0.040207919,0.140260539,-0.015184228,-0.104433505,-0.069729672,0.060185331,0.043718379,-0.184932246,0.018771439,-0.079567188,-0.16988019,0.058641297,0.062913726,0.074961802,-0.080242567,-0.138710273,-0.018711795,-0.126283063,-0.237100156,0.078062847,0.019261636,0.175607595,-0.074051283,-0.055269703,1.569443357,0.895675669,1.009294364,1.147115534,1.424710775,1.301332165,0.995055559,1.259602151,0.585287995,0.710882425,0.930200206,1.025994032,0.760079265,0.919137672,1.144375956,1.319002768,0.766130243,0.904809932,1.058731207,0.923541547,0.817430597,0.87601484,1.03324219,1.082926521,0.550728275,0.594939247,0.884026371,1.247131162,1.005029866,1.165152619,1.097173615,1.279600119,0.768050356,0.938336158,1.09470424,0.917656652,0.912227744,0.950478793,1.211649254,1.250909833,1.00428164,1.158463217,1.220675873,0.997034506,1.055672215,0.864005928,1.050301679,1.057571889,0,,,,,,,37,55,50,25,7,5,5,0,30,28.253726,0,2,19,3,1,0,0,36.85784979,51.48361253,50.05490196,50.432,39.16543353,378.2669545,0.722702937,1.009482599,0.981468666,0.988862745,0.767949677,7.416999108,6.13078,139.4935,347.9911629,481.0670087,695.9823257,21.09037351,347.9911629,0.059654508,0.001807712,-9.303312366,337.8285542,10.23722892,19.21437715,858,0.588235294,313.07,5,3,3,5,0,0,0.043478261,1.67193573,3.254720069,4.045867433,4.843706469,5.123405734,5.108604018,85.26872224,165.9907235,206.3392391,247.0290299,261.2936924,260.5388049,0.294747948,0.57377927,0.713251773,0.853903961,0.903212546,0.90060313,4.000489612,2.417705273,1.626557909,0.828718873,0.549019608,0.563821324,0.270543742,0.52666148,0.654680736,0.783782803,0.82904225,0.826647115,20.22381889,37.45154715,44.79641731,47.94907398,49.25579632,48.64711004,98.49807072,69.57775904,48.19454387,36.88125704,33.47539634,34.79314894,24.68371074,11.37278107,5.87755102,0,24,0,3.55,3.3297,0,0,0,23.06175892,30.95401804,9.145680963,0.25,0,0,0,0,0,0.816496581,0.166666667,0.003,1.49,1.465,3.772,4.409,20.67,52,70,93,117,128,156,186,218,237,1327,4.016383021,4.725172978,5.377013013,6.019505207,6.61869726,7.050691526,7.627833419,8.178893035,8.705029462,9.143150004,10.07430471,17.87827925,0.466666667,5,2,3,0,0,0,0,5,2,3,0,0,0,2,2,0,0,0,0,2,0,0,0,0,5,0.135135135,6,0.162162162,1,8,15,0.875,6,3.555555556,2.458333333,1.589444444,1.393611111,0.79446712,0.60600907,0.469671202,0.337824074,0.232841547,0.162162162,0.068376068,0.048202614,0.033817967,0.026800214,0.014989946,0.012120181,0.010437138,0.008239612,0.007055804,0.404991896,206.766942,295.909843,413.5338839,12.53132982,206.766942,0.14991776,0.004542962,-6.262305718,329.7423577,9.992192658,19.13442833,76.74,,6.044394119,5.187385806,6.047372179,6.930494766,7.809947086,8.701013624,9.59021413,10.48645708,11.38164297,12.28141664,148.4159443,4.317488114,5.645446898,3.044522438,7.160069208,5.476463552,8.753213481,7.609366538,10.38791786,10.66298411,471.0808255,9.236878931,68.38815963,2.072368473,20.94350405,5.151608718,10.18940856,3282,51,7.223,178
